X,Y,fid,GEOID,NAME,UATYPE,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,Tmax1,icon_url
-88.07899,37.332396,"2019","54604","Marion, KY Urban Cluster",C,"4321172","17832",1.668,0.007,37.332396,-88.07899,26.0591430664063,./0.png
-82.01407,35.690629,"2020","54631","Marion, NC Urban Cluster",C,"40800422","182887",15.753,0.071,35.690629,-82.01407,26.1950225830078,./0.png
-83.114254,40.580054,"2021","54658","Marion, OH Urban Cluster",C,"71883265","141562",27.754,0.055,40.580054,-83.114254,26.7054023742676,./0.png
-79.397477,34.173533,"2022","54685","Marion, SC Urban Cluster",C,"11606027","0",4.481,0,34.173533,-79.397477,30.0418281555176,./0.png
-81.501961,36.842091,"2023","54712","Marion, VA Urban Cluster",C,"15406505","55472",5.948,0.021,36.842091,-81.501961,28.0793571472168,./0.png
-82.195846,29.00559,"2024","54739","Marion Oaks, FL Urban Cluster",C,"37119918","16200",14.332,0.006,29.00559,-82.195846,31.0129051208496,./0.png
-90.284304,34.208001,"2025","54778","Marks, MS Urban Cluster",C,"6336027","0",2.446,0,34.208001,-90.284304,24.9229526519775,./0.png
-92.059423,31.108858,"2026","54793","Marksville, LA Urban Cluster",C,"16343036","0",6.31,0,31.108858,-92.059423,30.6304798126221,./0.png
-96.891221,31.311004,"2027","54820","Marlin, TX Urban Cluster",C,"9883947","156854",3.816,0.061,31.311004,-96.891221,27.9521160125732,./0.png
-97.95946,34.646904,"2028","54847","Marlow, OK Urban Cluster",C,"4740614","0",1.83,0,34.646904,-97.95946,25.2746410369873,./0.png
-87.398747,46.536879,"2029","54874","Marquette, MI Urban Cluster",C,"40576158","1303254",15.667,0.503,46.536879,-87.398747,1.92683982849121,./0.png
-88.705025,41.331405,"2030","54901","Marseilles, IL Urban Cluster",C,"5244826","122522",2.025,0.047,41.331405,-88.705025,15.2772054672241,./0.png
-87.693309,39.393291,"2031","54928","Marshall, IL Urban Cluster",C,"6284305","0",2.426,0,39.393291,-87.693309,23.1673965454102,./0.png
-84.966411,42.27511,"2032","54955","Marshall, MI Urban Cluster",C,"11827704","74885",4.567,0.029,42.27511,-84.966411,17.5071659088135,./0.png
-95.787596,44.447061,"2033","54982","Marshall, MN Urban Cluster",C,"17757685","0",6.856,0,44.447061,-95.787596,6.78638553619385,./0.png
-93.196407,39.113887,"2034","55009","Marshall, MO Urban Cluster",C,"16052843","121174",6.198,0.047,39.113887,-93.196407,21.6238403320313,./0.png
-94.352266,32.535275,"2035","55036","Marshall, TX Urban Cluster",C,"47048122","54941",18.165,0.021,32.535275,-94.352266,29.0602245330811,./0.png
-89.064662,43.171193,"2036","55063","Marshall, WI Urban Cluster",C,"3640009","187143",1.405,0.072,43.171193,-89.064662,10.1504344940186,./0.png
-92.917172,42.039135,"2037","55090","Marshalltown, IA Urban Cluster",C,"29654276","21405",11.45,0.008,42.039135,-92.917172,11.6788501739502,./0.png
-92.908003,37.339828,"2038","55117","Marshfield, MO Urban Cluster",C,"11051859","6830",4.267,0.003,37.339828,-92.908003,24.2885627746582,./0.png
-90.167618,44.659609,"2039","55144","Marshfield, WI Urban Cluster",C,"30865950","70991",11.917,0.027,44.659609,-90.167618,7.11380195617676,./0.png
-88.852831,36.339789,"2040","55171","Martin, TN Urban Cluster",C,"23081248","44697",8.912,0.017,36.339789,-88.852831,24.805627822876,./0.png
-78.322908,40.302819,"2041","55198","Martinsburg, PA Urban Cluster",C,"5030726","0",1.942,0,40.302819,-78.322908,18.0932769775391,./0.png
-86.419464,39.425422,"2042","55225","Martinsville, IN Urban Cluster",C,"16655277","251152",6.431,0.097,39.425422,-86.419464,23.7738800048828,./0.png
-79.898099,36.695383,"2043","55252","Martinsville, VA Urban Cluster",C,"109982092","620558",42.464,0.24,36.695383,-79.898099,29.0498828887939,./0.png
-96.642565,39.845391,"2044","55279","Marysville, KS Urban Cluster",C,"3914675","1738",1.511,0.001,39.845391,-96.642565,12.1605262756348,./0.png
-83.370036,40.236063,"2045","55306","Marysville, OH Urban Cluster",C,"26781750","335409",10.34,0.13,40.236063,-83.370036,25.960750579834,./0.png
-122.145695,48.052866,"2046","55333","Marysville, WA Urbanized Area",U,"211913366","8418200",81.82,3.25,48.052866,-122.145695,15.9570827484131,./0.png
-94.871188,40.345401,"2047","55360","Maryville, MO Urban Cluster",C,"14006824","81971",5.408,0.032,40.345401,-94.871188,13.6376047134399,./0.png
-89.80248,38.498043,"2048","55375","Mascoutah, IL Urban Cluster",C,"7560726","11488",2.919,0.004,38.498043,-89.80248,23.2386779785156,./0.png
-93.195183,43.14969,"2049","55414","Mason City, IA Urban Cluster",C,"41150521","770651",15.888,0.298,43.14969,-93.195183,9.61939811706543,./0.png
-79.896919,39.854675,"2050","55441","Masontown, PA Urban Cluster",C,"6968905","0",2.691,0,39.854675,-79.896919,30.0386295318604,./0.png
-74.890058,44.933362,"2051","55468","Massena, NY Urban Cluster",C,"15806243","685926",6.103,0.265,44.933362,-74.890058,7.40348863601685,./0.png
-97.84231,28.104041,"2052","55495","Mathis, TX Urban Cluster",C,"10353823","25897",3.998,0.01,28.104041,-97.84231,29.6794910430908,./0.png
-119.902234,46.735503,"2053","55522","Mattawa, WA Urban Cluster",C,"1637793","0",0.632,0,46.735503,-119.902234,19.3279705047607,./0.png
-88.367406,39.474203,"2054","55576","Mattoon, IL Urban Cluster",C,"27600637","57190",10.657,0.022,39.474203,-88.367406,22.4161682128906,./0.png
-82.255938,34.766652,"2055","55603","Mauldin--Simpsonville, SC Urbanized Area",U,"216484415","1337622",83.585,0.516,34.766652,-82.255938,26.6084690093994,./0.png
-90.073585,43.797318,"2056","55684","Mauston, WI Urban Cluster",C,"6589835","0",2.544,0,43.797318,-90.073585,8.15423393249512,./0.png
-67.101099,18.186593,"2057","55738","Mayagüez, PR Urbanized Area",U,"139285609","81492",53.778,0.031,18.186593,-67.101099,,./0.png
-74.213238,41.491679,"2058","55750","Maybrook, NY Urban Cluster",C,"2303412","0",0.889,0,41.491679,-74.213238,12.6202745437622,./0.png
-88.64227,36.735426,"2059","55765","Mayfield, KY Urban Cluster",C,"19646072","128595",7.585,0.05,36.735426,-88.64227,25.6049556732178,./0.png
-79.963751,36.416221,"2060","55792","Mayodan, NC Urban Cluster",C,"9010198","20003",3.479,0.008,36.416221,-79.963751,29.0498828887939,./0.png
-83.792845,38.65787,"2061","55819","Maysville, KY--OH Urban Cluster",C,"19514547","375149",7.535,0.145,38.65787,-83.792845,28.3495540618896,./0.png
-88.547726,43.496015,"2062","55846","Mayville, WI Urban Cluster",C,"6095362","230041",2.353,0.089,43.496015,-88.547726,8.18349456787109,./0.png
-89.787788,43.1765,"2063","55860","Mazomanie, WI Urban Cluster",C,"4696478","67911",1.813,0.026,43.1765,-89.787788,10.7853984832764,./0.png
-80.167477,41.636531,"2064","55900","Meadville, PA Urban Cluster",C,"46504498","117594",17.955,0.045,41.636531,-80.167477,28.4617805480957,./0.png
-116.087201,33.558331,"2065","55927","Mecca, CA Urban Cluster",C,"10107968","0",3.903,0,33.558331,-116.087201,28.9558715820313,./0.png
-122.844238,42.336442,"2066","55981","Medford, OR Urbanized Area",U,"167816295","646724",64.794,0.25,42.336442,-122.844238,19.4621353149414,./0.png
-90.345867,45.137846,"2067","56008","Medford, WI Urban Cluster",C,"6647170","74100",2.566,0.029,45.137846,-90.345867,6.47607040405273,./0.png
-117.685501,47.572195,"2068","56023","Medical Lake, WA Urban Cluster",C,"5244243","496996",2.025,0.192,47.572195,-117.685501,15.1194105148315,./0.png
-78.405644,43.218055,"2069","56035","Medina, NY Urban Cluster",C,"12990567","169724",5.016,0.066,43.218055,-78.405644,23.0379905700684,./0.png
-88.796256,35.829393,"2070","56072","Medina, TN Urban Cluster",C,"6270243","40425",2.421,0.016,35.829393,-88.796256,25.3415546417236,./0.png
-94.816018,45.67611,"2071","56089","Melrose, MN Urban Cluster",C,"3401805","310676",1.313,0.12,45.67611,-94.816018,7.25926923751831,./0.png
-89.917857,35.095071,"2072","56116","Memphis, TN--MS--AR Urbanized Area",U,"1287947600","9417575",497.279,3.636,35.095071,-89.917857,25.7775650024414,./0.png
-94.237096,34.580834,"2073","56143","Mena, AR Urban Cluster",C,"12314473","93553",4.755,0.036,34.580834,-94.237096,22.0592060089111,./0.png
-120.384422,36.756432,"2074","56170","Mendota, CA Urban Cluster",C,"5267158","8333",2.034,0.003,36.756432,-120.384422,24.2176704406738,./0.png
-89.118726,41.552612,"2075","56197","Mendota, IL Urban Cluster",C,"7288209","70458",2.814,0.027,41.552612,-89.118726,14.6348094940186,./0.png
-91.899085,44.900593,"2076","56224","Menomonie, WI Urban Cluster",C,"30157850","4438867",11.644,1.714,44.900593,-91.899085,7.47951698303223,./0.png
-120.525712,37.330955,"2077","56251","Merced, CA Urbanized Area",U,"122971173","11735",47.479,0.005,37.330955,-120.525712,24.7326965332031,./0.png
-80.240049,41.22517,"2078","56278","Mercer, PA Urban Cluster",C,"3935228","0",1.519,0,41.22517,-80.240049,28.489616394043,./0.png
-88.699715,32.390231,"2079","56305","Meridian, MS Urban Cluster",C,"83661743","863509",32.302,0.333,32.390231,-88.699715,29.490140914917,./0.png
-89.694396,45.181787,"2080","56359","Merrill, WI Urban Cluster",C,"18368642","1361236",7.092,0.526,45.181787,-89.694396,5.67128944396973,./0.png
-101.907436,35.057601,"2081","56386","Mescalero Park, TX Urban Cluster",C,"11086101","0",4.28,0,35.057601,-101.907436,27.7442302703857,./0.png
-114.07902,36.810105,"2082","56413","Mesquite, NV--AZ Urban Cluster",C,"19891466","0",7.68,0,36.810105,-114.07902,19.3150634765625,./0.png
-89.368583,40.796,"2083","56440","Metamora, IL Urban Cluster",C,"5380391","9658",2.077,0.004,40.796,-89.368583,18.3447742462158,./0.png
-88.72848,37.158753,"2084","56467","Metropolis, IL Urban Cluster",C,"8706941","10270",3.362,0.004,37.158753,-88.72848,24.6848487854004,./0.png
-82.063296,32.399952,"2085","56494","Metter, GA Urban Cluster",C,"7812903","42158",3.017,0.016,32.399952,-82.063296,29.4889144897461,./0.png
-96.478795,31.67919,"2086","56521","Mexia, TX Urban Cluster",C,"11785064","66039",4.55,0.025,31.67919,-96.478795,28.4058532714844,./0.png
-91.886869,39.168802,"2087","56548","Mexico, MO Urban Cluster",C,"15137250","51277",5.845,0.02,39.168802,-91.886869,22.5489139556885,./0.png
-79.022707,39.810715,"2088","56575","Meyersdale, PA Urban Cluster",C,"4050971","0",1.564,0,39.810715,-79.022707,21.6464424133301,./0.png
-80.231428,26.175616,"2089","56602","Miami, FL Urbanized Area",U,"3182870193","217364584",1228.913,83.925,26.175616,-80.231428,27.5992031097412,./0.png
-94.873176,36.889313,"2090","56629","Miami, OK Urban Cluster",C,"20771778","46946",8.02,0.018,36.889313,-94.873176,23.8144664764404,./0.png
-86.808569,41.667376,"2091","56656","Michigan City--La Porte, IN--MI Urbanized Area",U,"100886278","3641368",38.952,1.406,41.667376,-86.808569,19.1960849761963,./0.png
-85.714787,41.672036,"2092","56710","Middlebury, IN Urban Cluster",C,"11440746","24854",4.417,0.01,41.672036,-85.714787,20.3479557037354,./0.png
-73.165583,44.012549,"2093","56737","Middlebury, VT Urban Cluster",C,"8855328","114769",3.419,0.044,44.012549,-73.165583,7.5018949508667,./0.png
-81.091903,41.456652,"2094","56764","Middlefield, OH Urban Cluster",C,"15844433","141593",6.118,0.055,41.456652,-81.091903,28.0130653381348,./0.png
-82.051682,39.005641,"2095","56791","Middleport, OH--WV Urban Cluster",C,"18143528","3415669",7.005,1.319,39.005641,-82.051682,30.0778388977051,./0.png
-83.762674,36.617029,"2096","56818","Middlesborough, KY--TN--VA Urban Cluster",C,"31775884","267259",12.269,0.103,36.617029,-83.762674,28.2270641326904,./0.png
-75.676525,39.44504,"2097","56845","Middletown, DE Urban Cluster",C,"45576695","149087",17.597,0.058,39.44504,-75.676525,16.4470195770264,./0.png
-85.541539,40.061411,"2098","56872","Middletown, IN Urban Cluster",C,"3609075","5164",1.393,0.002,40.061411,-85.541539,23.9411678314209,./0.png
-74.389639,41.450288,"2099","56899","Middletown, NY Urbanized Area",U,"81084360","452526",31.307,0.175,41.450288,-74.389639,11.934642791748,./0.png
-84.363418,39.520327,"2100","56926","Middletown, OH Urbanized Area",U,"144310823","3251018",55.719,1.255,39.520327,-84.363418,27.2850341796875,./0.png
-85.468358,42.724219,"2101","56953","Middleville, MI Urban Cluster",C,"4554096","127021",1.758,0.049,42.724219,-85.468358,15.9951906204224,./0.png
-84.219878,43.616301,"2102","56980","Midland, MI Urbanized Area",U,"116236824","3741582",44.879,1.445,43.616301,-84.219878,13.7671546936035,./0.png
-102.106821,31.997137,"2103","57007","Midland, TX Urbanized Area",U,"137141952","128135",52.951,0.049,31.997137,-102.106821,30.6954917907715,./0.png
-77.044631,40.923628,"2104","57061","Mifflinburg, PA Urban Cluster",C,"6826985","14764",2.636,0.006,40.923628,-77.044631,16.7631149291992,./0.png
-77.404278,40.593886,"2105","57069","Mifflintown, PA Urban Cluster",C,"11290575","618520",4.359,0.239,40.593886,-77.404278,15.5549802780151,./0.png
-93.644073,45.759711,"2106","57079","Milaca, MN Urban Cluster",C,"4581256","3071",1.769,0.001,45.759711,-93.644073,5.47134685516357,./0.png
-83.678251,42.084889,"2107","57088","Milan, MI Urban Cluster",C,"8371712","185009",3.232,0.071,42.084889,-83.678251,21.5265026092529,./0.png
-88.759475,35.911694,"2108","57115","Milan, TN Urban Cluster",C,"13689975","0",5.286,0,35.911694,-88.759475,25.3415546417236,./0.png
-96.634757,45.217154,"2109","57142","Milbank, SD Urban Cluster",C,"5436775","2766",2.099,0.001,45.217154,-96.634757,6.84638690948486,./0.png
-105.835006,46.403204,"2110","57169","Miles City, MT Urban Cluster",C,"18204285","85225",7.029,0.033,46.403204,-105.835006,10.1007108688354,./0.png
-75.41116,38.897476,"2111","57196","Milford, DE Urban Cluster",C,"46062135","988810",17.785,0.382,38.897476,-75.41116,17.6239967346191,./0.png
-75.080123,40.55526,"2112","57206","Milford, NJ--PA Urban Cluster",C,"6082080","749613",2.348,0.289,40.55526,-75.080123,14.8276128768921,./0.png
-83.249559,33.108076,"2113","57223","Milledgeville, GA Urban Cluster",C,"88120289","1957764",34.023,0.756,33.108076,-83.249559,29.824613571167,./0.png
-81.940368,32.80435,"2114","57250","Millen, GA Urban Cluster",C,"6657463","9352",2.57,0.004,32.80435,-81.940368,29.9778385162354,./0.png
-81.915608,40.554775,"2115","57277","Millersburg, OH Urban Cluster",C,"4504914","10387",1.739,0.004,40.554775,-81.915608,28.0717735290527,./0.png
-76.953565,40.54089,"2116","57304","Millersburg, PA Urban Cluster",C,"5525288","0",2.133,0,40.54089,-76.953565,16.2210540771484,./0.png
-68.703621,45.654796,"2117","57331","Millinocket, ME Urban Cluster",C,"5000763","54859",1.931,0.021,45.654796,-68.703621,13.1173858642578,./0.png
-75.279908,38.568886,"2118","57358","Millsboro, DE Urban Cluster",C,"27874350","2253",10.762,0.001,38.568886,-75.279908,22.6670837402344,./0.png
-79.978244,39.986029,"2119","57368","Millsboro, PA Urban Cluster",C,"6679491","1067861",2.579,0.412,39.986029,-79.978244,30.0386295318604,./0.png
-90.090269,38.453996,"2120","57385","Millstadt, IL Urban Cluster",C,"4284704","106241",1.654,0.041,38.453996,-90.090269,23.2386779785156,./0.png
-75.312653,38.779076,"2121","57395","Milton, DE Urban Cluster",C,"3147288","167254",1.215,0.065,38.779076,-75.312653,17.6239967346191,./0.png
-73.124944,44.646013,"2122","57402","Milton, VT Urban Cluster",C,"24801820","132773",9.576,0.051,44.646013,-73.124944,7.67100381851196,./0.png
-76.862309,41.015667,"2123","57439","Milton--Lewisburg, PA Urban Cluster",C,"57088774","1529496",22.042,0.591,41.015667,-76.862309,16.7631149291992,./0.png
-88.100492,43.055654,"2124","57466","Milwaukee, WI Urbanized Area",U,"1413151381","49351861",545.621,19.055,43.055654,-88.100492,11.2764444351196,./0.png
-93.286068,32.609975,"2125","57493","Minden, LA Urban Cluster",C,"25507466","100991",9.848,0.039,32.609975,-93.286068,28.7214794158936,./0.png
-98.951252,40.497483,"2126","57520","Minden, NE Urban Cluster",C,"3660591","0",1.413,0,40.497483,-98.951252,8.55996131896973,./0.png
-95.493151,32.673,"2127","57547","Mineola, TX Urban Cluster",C,"15730844","311036",6.074,0.12,32.673,-95.493151,28.5818691253662,./0.png
-98.098799,32.808774,"2128","57574","Mineral Wells, TX Urban Cluster",C,"22021468","67344",8.503,0.026,32.808774,-98.098799,27.849401473999,./0.png
-81.09333,40.732357,"2129","57601","Minerva, OH Urban Cluster",C,"6030972","0",2.329,0,40.732357,-81.09333,29.9481525421143,./0.png
-93.2798,44.978156,"2130","57628","Minneapolis--St. Paul, MN--WI Urbanized Area",U,"2644805711","233882416",1021.165,90.303,44.978156,-93.2798,8.07832717895508,./0.png
-101.287649,48.233772,"2131","57655","Minot, ND Urban Cluster",C,"58099253","95924",22.432,0.037,48.233772,-101.287649,7.44698047637939,./0.png
-101.33705,48.418453,"2132","57682","Minot AFB, ND Urban Cluster",C,"10768935","0",4.158,0,48.418453,-101.33705,8.40903854370117,./0.png
-117.660151,33.549158,"2133","57709","Mission Viejo--Lake Forest--San Clemente, CA Urbanized Area",U,"390182786","1743747",150.65,0.673,33.549158,-117.660151,19.5856533050537,./0.png
-114.034222,46.87396,"2134","57736","Missoula, MT Urbanized Area",U,"117044973","729691",45.191,0.282,46.87396,-114.034222,12.1269407272339,./0.png
-95.891384,41.560065,"2135","57763","Missouri Valley, IA Urban Cluster",C,"3487529","0",1.347,0,41.560065,-95.891384,10.4243469238281,./0.png
-86.472044,38.735115,"2136","57790","Mitchell, IN Urban Cluster",C,"7711922","13824",2.978,0.005,38.735115,-86.472044,28.4250469207764,./0.png
-98.029037,43.714944,"2137","57817","Mitchell, SD Urban Cluster",C,"17769317","38227",6.861,0.015,43.714944,-98.029037,7.89657115936279,./0.png
-109.5336,38.559746,"2138","57844","Moab, UT Urban Cluster",C,"11035346","0",4.261,0,38.559746,-109.5336,13.8053741455078,./0.png
-114.463154,36.577856,"2139","57871","Moapa Valley, NV Urban Cluster",C,"19108570","0",7.378,0,36.577856,-114.463154,24.6671714782715,./0.png
-92.43774,39.417093,"2140","57898","Moberly, MO Urban Cluster",C,"22172782","2621",8.561,0.001,39.417093,-92.43774,21.7904815673828,./0.png
-88.163452,30.667394,"2141","57925","Mobile, AL Urbanized Area",U,"576715397","9936490",222.671,3.837,30.667394,-88.163452,29.4220218658447,./0.png
-100.435976,45.540887,"2142","57952","Mobridge, SD Urban Cluster",C,"4426963","0",1.709,0,45.540887,-100.435976,6.44708967208862,./0.png
-80.556424,35.902261,"2143","57979","Mocksville, NC Urban Cluster",C,"15462537","34395",5.97,0.013,35.902261,-80.556424,27.6776447296143,./0.png
-120.965861,37.674451,"2144","58006","Modesto, CA Urbanized Area",U,"238633255","913550",92.137,0.353,37.674451,-120.965861,25.6250839233398,./0.png
-118.175911,35.052684,"2145","58020","Mojave, CA Urban Cluster",C,"5145798","0",1.987,0,35.052684,-118.175911,22.8011951446533,./0.png
-122.58378,45.156909,"2146","58033","Molalla, OR Urban Cluster",C,"9439664","0",3.645,0,45.156909,-122.58378,15.9337005615234,./0.png
-87.66202,41.16472,"2147","58060","Momence, IL Urban Cluster",C,"4702127","352067",1.816,0.136,41.16472,-87.66202,20.3203067779541,./0.png
-102.892289,31.587702,"2148","58087","Monahans, TX Urban Cluster",C,"16168636","31467",6.243,0.012,31.587702,-102.892289,31.0851364135742,./0.png
